price_id,product_id,store_id,price,size,price_per_unit,unit,start_date,end_date,created_time,updated_time
11,2,1,0.92,100 ml,1.88,LB,1711684800000,1711684800000,1712435298382,1712435561252
17,1,1,0.95,100 ml,1.88,LB,1711684800000,1711684800000,1712435537968,1712435561260
18,204,3,0.57,1lb,1.99,1lb,1711684800000,1711684800000,1712953919281,1712953919281
19,207,3,4.99,0.285 kg,1.75,100g,1711684800000,1711684800000,1712953919286,1712953919286
20,206,3,4.99,347 g,1.44,100g,1711684800000,1711684800000,1712953919290,1712953919290
21,208,3,2.44,4.54 kg,0.05,100g,1711684800000,1711684800000,1712953919293,1712953919293
22,205,3,3.99,0.312 kg,1.28,100g,1711684800000,1711684800000,1712953919297,1712953919297
23,18,3,1.58,1lb,2.99,1lb,1711684800000,1711684800000,1712953919301,1712953919371
24,14,3,0.99,1 bunch,0.99,1ea,1711684800000,1711684800000,1712953919304,1712953919304
25,210,3,1.79,1lb,1.29,1lb,1711684800000,1711684800000,1712953919308,1712953919308
26,209,3,4.99,1.81 kg,0.28,100g,1711684800000,1711684800000,1712953919312,1712953919312
27,211,3,4.99,285 g,1.75,100g,1711684800000,1711684800000,1712953919317,1712953919317
28,212,3,4.99,326 g,1.53,100g,1711684800000,1711684800000,1712953919321,1712953919321
29,17,3,3.12,1lb,1.99,1lb,1714536000000,1715140800000,1712953919324,1714848500084
30,19,3,3.99,1 ea,3.99,1ea,1711684800000,1711684800000,1712953919328,1712953919328
31,213,3,2.99,4 pack,0.75,1ea,1713931200000,1714536000000,1712953919333,1714122253585
32,214,3,5.99,4.54 kg,0.13,100g,1713326400000,1713931200000,1712953919337,1713507918588
33,21,3,0.99,1 bunch,0.99,1ea,1713931200000,1714536000000,1712953919342,1714122253601
34,215,3,1.99,1 ea,1.99,1ea,1713931200000,1714536000000,1712953919346,1714122253596
35,26,3,0.4,1lb,1.79,1lb,1711684800000,1711684800000,1712953919351,1712953919351
36,23,3,5.99,908 g,0.66,100g,1711684800000,1711684800000,1712953919355,1712953919355
37,216,3,1.29,1 ea,1.29,1ea,1714536000000,1715140800000,1712953919360,1714848500171
38,217,3,1.23,1lb,1.99,1lb,1713931200000,1714536000000,1712953919364,1714122253633
39,218,3,3.99,1.36 kg,0.29,100g,1713326400000,1713931200000,1712953919376,1713507918634
40,29,3,1.58,1lb,2.99,1lb,1711684800000,1711684800000,1712953919381,1712953919381
41,219,3,0.92,1lb,1.99,1lb,1711684800000,1711684800000,1712953919386,1712953919386
42,33,3,1.99,6 pack,0.33,1ea,1711684800000,1711684800000,1712953919390,1712953919390
43,220,3,4.99,340 g,1.47,100g,1711684800000,1711684800000,1712953919393,1712953919393
44,221,3,4.99,369 g,1.35,100g,1711684800000,1711684800000,1712953919397,1712953919397
45,222,3,0.83,1lb,1.79,1lb,1711684800000,1711684800000,1712953919401,1712953919401
46,223,3,2.99,325 g,0.92,100g,1713326400000,1713931200000,1712953919405,1713507918655
47,224,3,5.99,680 g,0.88,100g,1711684800000,1711684800000,1712953919411,1712953919411
48,226,3,5.99,285 g,2.1,100g,1711684800000,1711684800000,1712953919415,1713411023271
49,227,3,4.99,298 g,1.67,100g,1711684800000,1711684800000,1712953919420,1712953919420
50,228,3,4.99,347 g,1.44,100g,1711684800000,1711684800000,1712953919425,1712953919425
51,225,3,5.99,0.312 kg,1.92,100g,1711684800000,1711684800000,1712953919428,1713411023277
52,37,3,0.66,1lb,2.99,1lb,1713931200000,1714536000000,1712953919434,1714122253654
53,229,3,15.99,710 g,2.25,100g,1711684800000,1711684800000,1712953939093,1713411037403
54,230,3,11.99,710 g,1.69,100g,1711684800000,1711684800000,1712953939098,1712953939098
55,231,3,6.99,375 g,1.86,100g,1713931200000,1714536000000,1712953939102,1714122282583
56,232,3,5.99,375 g,1.6,100g,1711684800000,1711684800000,1712953939106,1712953939106
57,233,3,4.49,375 g,1.2,100g,1711684800000,1711684800000,1712953939111,1712953939111
58,234,3,8.99,720 g,1.25,100g,1711684800000,1711684800000,1712953939115,1713411037498
59,235,3,6.99,375 g,1.86,100g,1713931200000,1714536000000,1712953939119,1714122282597
60,236,3,4.99,375 g,1.33,100g,1711684800000,1711684800000,1712953939123,1712953939123
61,238,3,5.99,500 g,1.2,100g,1714536000000,1715140800000,1712953939127,1714848519301
62,237,3,6,500 g,1.2,100g,1711684800000,1711684800000,1712953939131,1713411037436
63,239,3,34.89,1lb,10.99,1lb,1711684800000,1711684800000,1712953939139,1713411037415
64,240,3,5.49,375 g,1.46,100g,1713931200000,1714536000000,1712953939142,1714122267937
65,241,3,8.99,720 g,1.25,100g,1711684800000,1711684800000,1712953939152,1713411037442
66,242,3,12.92,1lb,4.99,1lb,1711684800000,1711684800000,1712953939156,1713411037456
67,244,3,5.99,375 g,1.6,100g,1711684800000,1711684800000,1712953939161,1712953939164
68,243,3,15.99,710 g,2.25,100g,1711684800000,1711684800000,1712953939169,1713411037466
69,246,3,5.99,500 g,1.2,100g,1713931200000,1714536000000,1712953939174,1714122267997
70,245,3,5.99,500 g,1.2,100g,1713931200000,1714536000000,1712953939179,1714122267963
71,249,3,5.29,375 g,1.41,100g,1711684800000,1711684800000,1712953939183,1713411037474
72,247,3,22,2.27 kg,0.97,100g,1711684800000,1711684800000,1712953939188,1713411037523
73,248,3,19.89,1lb,10.49,1lb,1711684800000,1711684800000,1712953939197,1713411037483
74,250,3,8.99,720 g,1.25,100g,1711684800000,1711684800000,1712953939202,1713411037505
75,251,3,6.99,500 g,1.4,100g,1713931200000,1714536000000,1712953939206,1714122282644
76,253,3,6.99,300 g,2.33,100g,1713931200000,1714536000000,1712953939211,1714122282656
77,254,3,6.99,300 g,2.33,100g,1713931200000,1714536000000,1712953939215,1714122282660
78,252,3,6.99,500 g,1.4,100g,1713931200000,1714536000000,1712953939220,1714122282664
79,255,3,13.99,1lb,5.99,1lb,1711684800000,1711684800000,1712953939224,1713411037532
80,256,3,5.99,375 g,1.6,100g,1711684800000,1711684800000,1712953939229,1712953939229
81,257,3,6.99,300 g,2.33,100g,1713931200000,1714536000000,1712953939233,1714122282682
82,259,3,6.99,300 g,23.3,1kg $2.33,1713931200000,1714536000000,1712953939238,1714122282686
83,258,3,5.99,450 g,1.33,100g,1711684800000,1711684800000,1712953939242,1712953939242
84,260,3,6.99,300 g,2.33,100g,1713931200000,1714536000000,1712953939246,1714122282699
85,261,3,7,250 g,2.8,100g,1713931200000,1714536000000,1712953954315,1714122282579
86,262,3,2.29,90 g,2.54,100g,1714536000000,1715140800000,1712953954322,1714848535378
87,263,3,10.49,600 g,17.48,100g,1711684800000,1711684800000,1712953954328,1712953954333
88,142,3,4.44,400 g,1.11,100g,1714536000000,1715140800000,1712953954337,1714848596405
89,264,3,5.49,200 g,2.75,100g,1711684800000,1711684800000,1712953954359,1713411055630
90,265,3,1.99,454 g,0.44,100g,1714536000000,1715140800000,1712953954364,1714848535445
91,266,3,1.99,454 g,0.44,100g,1714536000000,1715140800000,1712953954369,1714848535503
92,267,3,5.77,400 g,1.44,100g,1713931200000,1714536000000,1712953954374,1714122330003
93,268,3,1.99,454 g,0.44,100g,1714536000000,1715140800000,1712953954379,1714848535576
94,271,3,7.49,240 g,3.12,100g,1711684800000,1711684800000,1712953954385,1712953954385
95,272,3,5,150 g,3.33,100g,1711684800000,1711684800000,1712953954391,1713411055656
96,273,3,1.99,454 g,0.44,100g,1714536000000,1715140800000,1712953954396,1714848535540
97,269,3,7.49,280 g,2.68,100g,1711684800000,1711684800000,1712953954400,1712953954400
98,270,3,2.29,196 g,1.17,100g,1711684800000,1711684800000,1712953954404,1713411055647
99,274,3,7,250 g,2.8,100g,1713931200000,1714536000000,1712953954409,1714122282629
100,276,3,2.29,100 g,2.29,100g,1714536000000,1715140800000,1712953954418,1714848535693
101,275,3,5.49,200 g,2.75,100g,1711684800000,1711684800000,1712953954423,1713411055683
102,279,3,2.29,100 g,2.29,100g,1714536000000,1715140800000,1712953954433,1714848535614
103,277,3,7,250 g,2.8,100g,1713931200000,1714536000000,1712953954438,1714122282652
104,278,3,2.29,90 g,2.54,100g,1714536000000,1715140800000,1712953954442,1714848535601
105,280,3,7.49,560 g,1.34,100g,1711684800000,1711684800000,1712953954460,1712953954460
106,281,3,2.29,90 g,2.54,100g,1711684800000,1711684800000,1712953954467,1712953954467
107,282,3,2.29,100 g,2.29,100g,1714536000000,1715140800000,1712953954479,1714848535731
108,283,3,3,235 g,1.28,100g,1713931200000,1714536000000,1712953971285,1714122298990
109,284,3,3.99,160 g,2.49,100g,1711684800000,1711684800000,1712953986788,1713411088474
110,285,3,2.99,227 g,1.32,100g,1713931200000,1714536000000,1712953986793,1714122312201
111,286,3,5.99,400 g,1.5,100g,1714536000000,1715140800000,1712953986797,1714848567892
112,287,3,2.99,227 g,1.32,100g,1713931200000,1714536000000,1712953986802,1714122312206
113,288,3,2.99,160 g,1.87,100g,1713931200000,1714536000000,1712953986806,1714122312210
114,289,3,5.99,400 g,1.5,100g,1714536000000,1715140800000,1712953986810,1714848567927
115,290,3,3.79,227 g,1.67,100g,1711684800000,1711684800000,1712953986815,1713411088524
116,291,3,5.99,400 g,1.5,100g,1714536000000,1715140800000,1712953986820,1714848567915
117,292,3,5.99,400 g,1.5,100g,1714536000000,1715140800000,1712953986827,1714848567908
118,293,3,2.99,227 g,1.32,100g,1713931200000,1714536000000,1712953986833,1714122312216
119,294,3,5.99,400 g,1.5,100g,1714536000000,1715140800000,1712953986840,1714848567946
120,295,3,2.99,50 g,5.98,100g,1713931200000,1714536000000,1712953986845,1714122312221
121,296,3,5.99,400 g,1.5,100g,1714536000000,1715140800000,1712953986851,1714848567937
122,297,3,5.99,1.36 kg,0.44,100g,1713931200000,1714536000000,1712954001796,1714122329977
123,298,3,2.99,2x130.0 g,1.15,100g,1713931200000,1714536000000,1712954001802,1714122330012
124,299,3,2.99,500 g,0.6,100g,1713931200000,1714536000000,1712954001812,1714122329986
125,300,3,2.29,750 g,0.31,100g,1711684800000,1711684800000,1712954001830,1712954001830
126,301,3,3.99,450 g,0.89,100g,1711684800000,1711684800000,1712954001836,1712954001836
127,121,3,3.79,1.75 l,0.22,100ml,1713931200000,1714536000000,1712954001841,1714122362149
128,107,3,2.49,410 g,0.61,100g,1711684800000,1711684800000,1712954001845,1712954001845
129,302,3,2.99,260 g,1.15,100g,1713931200000,1714536000000,1712954001849,1714122329972
130,303,3,2.99,500 g,0.6,100g,1713931200000,1714536000000,1712954001852,1714122339545
131,304,3,2.99,500 g,0.6,100g,1713931200000,1714536000000,1712954001855,1714122329955
132,126,3,3.89,410 g,0.95,100g,1711684800000,1711684800000,1712954001865,1713411105668
133,305,3,2.49,946 ml,0.26,100ml,1713931200000,1714536000000,1712954001868,1714122330036
134,125,3,2.49,410 g,0.61,100g,1711684800000,1711684800000,1712954001874,1712954001874
135,120,3,3.89,410 g,0.95,100g,1711684800000,1711684800000,1712954001876,1713411105659
136,306,3,5.99,1.275 kg,0.47,100g,1713931200000,1714536000000,1712954001883,1714122330137
137,307,3,2.99,650 g,0.46,100g,1713931200000,1714536000000,1712954001886,1714122330148
138,308,3,2.79,750 g,0.37,100g,1711684800000,1711684800000,1712954001889,1713411105684
139,309,3,2.49,946 ml,0.26,100ml,1713931200000,1714536000000,1712954001917,1714122339508
140,310,3,2.99,650 g,0.46,100g,1713931200000,1714536000000,1712954001920,1714122339536
141,190,3,0.88,1 l,0.09,100ml,1713326400000,1713931200000,1712954017188,1713508001836
142,311,3,2.49,473 ml,0.53,100ml,1713931200000,1714536000000,1712954017194,1714122355198
143,312,3,13.99,875 g,1.6,100g,1713931200000,1714536000000,1712954017199,1714122355173
144,313,3,5.49,6x591.0 ml,0.15,100ml,1711684800000,1711684800000,1712954017203,1712954017203
145,314,3,2.79,48 ml,5.81,100ml,1711684800000,1711684800000,1712954017208,1713411122562
146,315,3,3.29,10x180.0 ml,0.18,100ml,1711684800000,1711684800000,1712954017215,1713411122628
147,316,3,5.99,6x591.0 ml,0.17,100ml,1711684800000,1711684800000,1712954017221,1713411122588
148,317,3,3.29,45 g,7.31,100g,1711684800000,1711684800000,1712954017227,1713411122753
149,318,3,2.49,473 ml,0.53,100ml,1713931200000,1714536000000,1712954017244,1714122355321
150,319,3,2.49,1.89 l,0.13,100ml,1711684800000,1711684800000,1712954017248,1712954017248
151,320,3,5.99,540 g,1.11,100g,1714536000000,1715140800000,1712954017253,1714848615475
152,321,3,2.79,48 ml,5.81,100ml,1711684800000,1711684800000,1712954017257,1713411122634
153,322,3,5.99,12 ea,0.5,1ea,1714536000000,1715140800000,1712954017261,1714848615524
154,323,3,13.99,30 ea,0.47,1ea,1713931200000,1714536000000,1712954017279,1714122355311
155,324,3,0.88,1 l,0.09,100ml,1713326400000,1713931200000,1712954017284,1713508001912
156,325,3,2.79,1.89 l,0.15,100ml,1713931200000,1714536000000,1712954017289,1714122355210
157,326,3,13.99,930 g,1.5,100g,1713931200000,1714536000000,1712954017294,1714122355355
158,327,3,4.79,2.5 l,0.19,100ml,1711684800000,1711684800000,1712954017299,1712954017299
159,328,3,3.99,1.89 l,0.21,100ml,1714536000000,1715140800000,1712954017303,1714848625517
160,329,3,5.99,12 ea,0.5,1ea,1714536000000,1715140800000,1712954017308,1714848615514
161,330,3,2.99,48 ml,6.23,100ml,1711684800000,1711684800000,1712954017312,1712954017312
162,331,3,2.49,473 ml,0.53,100ml,1713931200000,1714536000000,1712954017317,1714122355350
163,332,3,5.99,12x355.0 ml,0.14,100ml,1711684800000,1711684800000,1712954017322,1712954017322
164,333,3,2.79,48 ml,5.81,100ml,1711684800000,1711684800000,1712954017330,1713411122649
165,334,3,5.99,12 ea,0.5,1ea,1714536000000,1715140800000,1712954017334,1714848615538
166,335,3,2.79,48 ml,5.81,100ml,1711684800000,1711684800000,1712954017338,1713411122663
167,171,3,11.49,24x355.0 ml,0.13,100ml,1714536000000,1715140800000,1712954017342,1714848615426
168,336,3,5.99,6x591.0 ml,0.17,100ml,1711684800000,1711684800000,1712954017346,1713411122706
169,337,3,2.49,1.89 l,0.13,100ml,1711684800000,1711684800000,1712954017350,1712954017350
170,338,3,13.99,30 ea,0.47,1ea,1713931200000,1714536000000,1712954017354,1714122362076
171,339,3,2.49,473 ml,0.53,100ml,1713931200000,1714536000000,1712954017359,1714122362042
172,340,3,13.99,930 g,1.5,100g,1713931200000,1714536000000,1712954017375,1714122362051
173,341,3,2.79,48 ml,5.81,100ml,1711684800000,1711684800000,1712954017379,1713411122692
174,342,3,5.99,6x591.0 ml,0.17,100ml,1711684800000,1711684800000,1712954017389,1713411122697
175,343,3,5.99,6x591.0 ml,0.17,100ml,1711684800000,1711684800000,1712954017394,1713411122682
176,344,3,13.99,930 g,1.5,100g,1713931200000,1714536000000,1712954017398,1714122362190
177,345,3,13.99,930 g,1.5,100g,1713931200000,1714536000000,1712954017403,1714122362172
178,346,3,13.99,30 ea,0.47,1ea,1713931200000,1714536000000,1712954017413,1714122362145
179,347,3,4.79,2.5 l,0.19,100ml,1711684800000,1711684800000,1712954024918,1712954024918
180,348,3,0.88,1 l,0.09,100ml,1713326400000,1713931200000,1712954024968,1713508002104
181,370,3,2.79,48 ml,5.81,100ml,1711684800000,1711684800000,1713411122718,1713411122718
182,352,3,2,591 ml,0.34,100ml,1714536000000,1715140800000,1713411137582,1714848640603
183,351,3,10.99,1 ea,0.11,1ea,1714536000000,1715140800000,1713411137590,1714848640543
184,349,3,16.99,680 g,2.5,100g,1711684800000,1711684800000,1713411137597,1713411137597
185,358,3,16.99,680 g,2.5,100g,1711684800000,1711684800000,1713411137612,1713411137612
186,359,3,16.99,680 g,2.5,100g,1711684800000,1711684800000,1713411137619,1713411137619
187,357,3,16.99,4.16 l,0.41,100ml,1711684800000,1711684800000,1713411137627,1713411137627
188,362,3,2,591 ml,0.34,100ml,1714536000000,1715140800000,1713411137634,1714848640679
189,360,3,9.99,2.63 l,0.38,100ml,1713326400000,1713931200000,1713411137641,1713508014554
190,361,3,2,828 ml,0.24,100ml,1714536000000,1715140800000,1713411137649,1714848640735
191,368,3,2,591 ml,0.34,100ml,1714536000000,1715140800000,1713411137658,1714848640726
192,365,3,10.99,30 ea,0.37,1ea,1714536000000,1715140800000,1713411137671,1714848640745
193,367,3,10.99,30 ea,0.37,1ea,1714536000000,1715140800000,1713411137681,1714848640755
194,371,3,0.97,1lb,1.99,1lb,1713326400000,1713931200000,1713505529383,1713507918578
195,372,3,0.66,1lb,2.99,1lb,1714536000000,1715140800000,1713505529391,1714848500063
196,373,3,2.71,1lb,1.09,1lb,1713326400000,1713931200000,1713505529399,1713507918584
197,374,3,3.88,1.8 kg,0.22,100g,1713326400000,1713931200000,1713505529414,1713507918593
198,375,3,0.99,1 ea,0.99,1ea,1713931200000,1714536000000,1713505529421,1714122253576
199,15,3,0.88,1 bunch,0.88,1ea,1713326400000,1713931200000,1713505529427,1713507918598
200,27,3,0.99,1 ea,0.99,1ea,1713931200000,1714536000000,1713505529446,1714122253590
201,376,3,2.49,1 ea,2.49,1ea,1713326400000,1713931200000,1713505529454,1713507918644
202,30,3,2.99,1 bunch,2.99,1ea,1714536000000,1715140800000,1713505529465,1714848500234
203,377,3,4.99,680 g,0.73,100g,1714536000000,1715140800000,1713505529502,1714848500184
204,378,3,3.99,454 g,0.88,100g,1713931200000,1714536000000,1713505529514,1714122253617
205,50,3,3.49,375 g,0.93,100g,1713931200000,1714536000000,1713505546565,1714122267933
206,51,3,10.99,1.36 kg,0.81,100g,1714536000000,1715140800000,1713505546577,1714848519227
207,379,3,5.99,615 g,0.97,100g,1713326400000,1713931200000,1713505546588,1713507934486
208,380,3,5.99,615 g,0.97,100g,1713326400000,1713931200000,1713505546598,1713507934521
209,53,3,3.49,375 g,0.93,100g,1713931200000,1714536000000,1713505546609,1714122267980
210,46,3,3.99,500 g,0.8,100g,1713931200000,1714536000000,1713505546619,1714122267942
211,58,3,10.99,1.13 kg,0.97,100g,1714536000000,1715140800000,1713505546629,1714848519285
212,66,3,10.99,1.13 kg,0.97,100g,1714536000000,1715140800000,1713505546640,1714848519371
213,68,3,10.99,1.02 kg,1.08,100g,1714536000000,1715140800000,1713505546651,1714848519358
214,64,3,3.49,375 g,0.93,100g,1713931200000,1714536000000,1713505546657,1714122268035
215,381,3,5.99,615 g,0.97,100g,1713326400000,1713931200000,1713505546663,1713507934555
216,382,3,14.4,1lb,5.99,1lb,1713326400000,1713931200000,1713505546670,1713507934566
217,383,3,6.99,175 g,39.94,1kg $3.99,1713326400000,1713931200000,1713505562618,1713507946788
218,384,3,6,160 g,3.75,100g,1713326400000,1713931200000,1713505562624,1713507946795
219,385,3,4.49,200 g,2.25,100g,1713326400000,1713931200000,1713505562630,1713507946807
220,386,3,5,500 ml,1,100ml,1713326400000,1713931200000,1713505562636,1713507946802
221,387,3,6,170 g,3.53,100g,1713326400000,1713931200000,1713505562645,1713507946813
222,388,3,5.99,150 g,3.99,100g,1713326400000,1713931200000,1713505562655,1713507946845
223,389,3,6.99,175 g,39.94,1kg $3.99,1713326400000,1713931200000,1713505562665,1713507946839
224,390,3,5.99,150 g,3.99,100g,1713326400000,1713931200000,1713505562677,1713507946850
225,391,3,6,160 g,3.75,100g,1713326400000,1713931200000,1713505562689,1713507946856
226,392,3,5.99,125 g,4.79,100g,1713326400000,1713931200000,1713505562699,1713507946881
227,393,3,6.99,175 g,39.94,1kg $3.99,1713326400000,1713931200000,1713505562710,1713507946862
228,394,3,7,500 g,1.4,100g,1713326400000,1713931200000,1713505562724,1713507946972
229,395,3,6.49,175 g,3.71,100g,1713326400000,1713931200000,1713505562735,1713507946909
230,396,3,6,150 g,4,100g,1713326400000,1713931200000,1713505562746,1713507946916
231,397,3,6,170 g,3.53,100g,1713326400000,1713931200000,1713505562759,1713507946895
232,398,3,6,300 g,20,1kg $2.00,1713326400000,1713931200000,1713505562773,1713507946902
233,399,3,6.99,150 g,4.66,100g,1713326400000,1713931200000,1713505562787,1713507946923
234,400,3,6,160 g,3.75,100g,1713326400000,1713931200000,1713505562798,1713507946929
235,401,3,6.99,175 g,3.99,100g,1713326400000,1713931200000,1713505562809,1713507946950
236,402,3,5,500 ml,1,100ml,1713326400000,1713931200000,1713505562821,1713507946936
237,403,3,6,150 g,4,100g,1713326400000,1713931200000,1713505562828,1713507946943
238,404,3,5.49,450 g,1.22,100g,1714536000000,1715140800000,1713505578122,1714848554888
239,405,3,4.99,300 g,1.66,100g,1714536000000,1715140800000,1713505578131,1714848554997
240,102,3,5.99,300 g,2,100g,1713326400000,1713931200000,1713505595858,1713507971036
241,103,3,5.99,300 g,2,100g,1713326400000,1713931200000,1713505595894,1713507971052
242,406,3,5.79,4 l,0.14,100ml,1713326400000,1713931200000,1713505612452,1713507986983
243,407,3,1,310 ml,0.32,100ml,1713326400000,1713931200000,1713505612462,1713507986976
244,408,3,2.99,650 g,0.46,100g,1713326400000,1713931200000,1713505612469,1713507987067
245,409,3,2.99,625 g,0.48,100g,1713326400000,1713931200000,1713505612476,1713507987005
246,410,3,5.79,2 l,0.29,100ml,1713326400000,1713931200000,1713505612482,1713507986996
247,411,3,6.29,625 g,1.01,100g,1713326400000,1713931200000,1713505612488,1713507987025
248,412,3,5.77,252 g,2.29,100g,1714536000000,1715140800000,1713505612497,1714848585033
249,413,3,5.77,320 g,1.8,100g,1714536000000,1715140800000,1713505612531,1714848585128
250,414,3,5.79,4 l,0.14,100ml,1713326400000,1713931200000,1713505612541,1713507987057
251,415,3,5.77,189 g,3.05,100g,1714536000000,1715140800000,1713505612563,1714848596281
252,416,3,1,750 ml,0.13,100ml,1713326400000,1713931200000,1713505612574,1713507987110
253,417,3,6.29,625 g,1.01,100g,1713326400000,1713931200000,1713505612585,1713507987079
254,418,3,5.77,336 g,1.72,100g,1714536000000,1715140800000,1713505612610,1714848596682
255,419,3,5.79,4 l,0.14,100ml,1713326400000,1713931200000,1713505612625,1713507987101
256,420,3,2.99,10x200.0 ml,0.15,100ml,1713326400000,1713931200000,1713505629876,1713508001872
257,421,3,13.99,907 g,1.54,100g,1713326400000,1713931200000,1713505629887,1713508001879
258,422,3,13.99,907 g,1.54,100g,1713326400000,1713931200000,1713505629896,1713508001900
259,423,3,1.99,1 l,0.2,100ml,1713326400000,1713931200000,1713505629907,1713508001885
260,424,3,2.99,24 ea,0.12,1ea,1713326400000,1713931200000,1713505629929,1713508001859
261,165,3,11.49,24x355.0 ml,0.13,100ml,1714536000000,1715140800000,1713505629939,1714848615814
262,425,3,2.99,20 ea,0.15,1ea,1713326400000,1713931200000,1713505629949,1713508001830
263,426,3,2.99,40 g,0.15,1ea,1713326400000,1713931200000,1713505629959,1713508001843
264,427,3,2.99,20 ea,0.15,1ea,1713326400000,1713931200000,1713505629969,1713508001853
265,428,3,2.99,20 ea,0.15,1ea,1713326400000,1713931200000,1713505629980,1713508001848
266,429,3,2.99,8x200.0 ml,0.19,100ml,1713326400000,1713931200000,1713505629990,1713508001944
267,430,3,2.99,8x200.0 ml,0.19,100ml,1713326400000,1713931200000,1713505630026,1713508001906
268,431,3,2.99,10x200.0 ml,0.15,100ml,1713326400000,1713931200000,1713505630033,1713508001919
269,432,3,2.99,20 ea,0.15,1ea,1713326400000,1713931200000,1713505630039,1713508001924
270,176,3,3.99,6x710.0 ml,0.09,100ml,1713326400000,1713931200000,1713505630044,1713508001931
271,433,3,2.99,32 g,9.34,100g,1713326400000,1713931200000,1713505630049,1713508001951
272,434,3,2.99,10x200.0 ml,0.15,100ml,1713326400000,1713931200000,1713505630054,1713508001964
273,435,3,2.99,24 ea,0.12,1ea,1713326400000,1713931200000,1713505630067,1713508001972
274,436,3,2.99,20 ea,0.15,1ea,1713326400000,1713931200000,1713505630072,1713508001987
275,437,3,3.99,946 ml,0.42,100ml,1713326400000,1713931200000,1713505630078,1713508001980
276,438,3,2.99,20 g,0.15,1ea,1713326400000,1713931200000,1713505630088,1713508002010
277,439,3,13.99,30 ea,0.47,1ea,1713326400000,1713931200000,1713505630096,1713508002023
278,168,3,1.25,2 l,0.06,100ml,1713931200000,1714536000000,1713505630111,1714122355279
279,440,3,2.99,20 ea,0.15,1ea,1713326400000,1713931200000,1713505630121,1713508002062
280,441,3,13.99,907 g,1.54,100g,1713326400000,1713931200000,1713505630130,1713508002034
281,442,3,13.99,30 ea,0.47,1ea,1713326400000,1713931200000,1713505630143,1713508002073
282,179,3,2.99,24 ea,0.12,1ea,1713326400000,1713931200000,1713505630152,1713508002042
283,443,3,3.99,946 ml,0.42,100ml,1713326400000,1713931200000,1713505630163,1713508002052
284,444,3,2.99,20 ea,0.15,1ea,1713326400000,1713931200000,1713505630175,1713508002135
285,445,3,1.25,400 ml,0.31,100ml,1713326400000,1713931200000,1713505630186,1713508002144
286,157,3,3.99,6x710.0 ml,0.09,100ml,1713326400000,1713931200000,1713505630198,1713508002112
287,446,3,2.99,40 g,7.48,100g,1713326400000,1713931200000,1713505630224,1713508002097
288,447,3,2.99,20 ea,0.15,1ea,1713326400000,1713931200000,1713505630233,1713508002119
289,448,3,13.99,30 ea,0.47,1ea,1713326400000,1713931200000,1713505630246,1713508002126
290,464,3,8,400 g,2,100g,1713326400000,1713931200000,1713506005180,1713507946819
291,465,3,6,375 g,16,1kg $1.60,1713326400000,1713931200000,1713506005191,1713507946826
292,466,3,4.49,198 g,2.27,100g,1713326400000,1713931200000,1713506005203,1713507946833
293,467,3,3.99,283 g,1.41,100g,1713326400000,1713931200000,1713506005295,1713507946875
294,468,3,6,150 g,4,100g,1713326400000,1713931200000,1713506005307,1713507946868
295,469,3,6,160 g,3.75,100g,1713326400000,1713931200000,1713506005385,1713507946957
296,71,3,4.44,400 g,1.11,100g,1714536000000,1715140800000,1713506005393,1714848596608
297,470,3,5.49,500 g,1.1,100g,1714536000000,1715140800000,1713506021102,1714848554867
298,471,3,5.77,320 g,1.8,100g,1714536000000,1715140800000,1713506051707,1714848584978
299,472,3,2.99,650 g,0.46,100g,1713326400000,1713931200000,1713506051835,1713507987085
300,473,3,2.99,625 g,0.48,100g,1713326400000,1713931200000,1713506051841,1713507987090
301,474,3,5.79,2 l,0.29,100ml,1713326400000,1713931200000,1713506051864,1713507987106
302,475,3,2.99,30 g,9.97,100g,1713326400000,1713931200000,1713506069663,1713508001892
303,476,3,1.25,500 ml,0.25,100ml,1713326400000,1713931200000,1713506069856,1713508002090
304,449,3,9.99,31 ea,0.32,1ea,1713326400000,1713931200000,1713506952479,1713508014517
305,477,3,3.99,700 ml,0.57,100ml,1713326400000,1713931200000,1713506952490,1713508014443
306,450,3,6.99,30 ea,0.23,1ea,1713326400000,1713931200000,1713506952501,1713508014451
307,451,3,7.99,15 ea,0.53,1ea,1713326400000,1713931200000,1713506952512,1713508014457
308,363,3,0.88,ea,0.88,ea,1713326400000,1713931200000,1713506952522,1713508014469
309,452,3,9.99,23 ea,0.43,1ea,1713326400000,1713931200000,1713506952533,1713508014464
310,453,3,9.99,30 ea,0.33,1ea,1713326400000,1713931200000,1713506952543,1713508014476
311,454,3,9.99,55 ea,0.18,1ea,1713326400000,1713931200000,1713506952553,1713508014579
312,455,3,6.99,40 ea,0.17,1ea,1713326400000,1713931200000,1713506952565,1713508014503
313,456,3,3.99,1.41 l,0.28,100ml,1713326400000,1713931200000,1713506952574,1713508014491
314,457,3,13.99,4.02 l,0.35,100ml,1713326400000,1713931200000,1713506952590,1713508014511
315,460,3,1,600 g,0.17,100g,1713326400000,1713931200000,1713506952615,1713508014532
316,459,3,6.99,16 ea,0.44,1ea,1713326400000,1713931200000,1713506952638,1713508014525
317,462,3,9.99,31 ea,0.32,1ea,1713326400000,1713931200000,1713506952649,1713508014546
318,461,3,6.99,20 ea,0.35,1ea,1713326400000,1713931200000,1713506952660,1713508014539
